"net_tfa","e401","age","inc","fsize","educ","pira","hown","marr","db","twoearn"
62899,0,60,33885,2,7,1,1,1,0,0
-3151,0,29,46575,2,14,1,1,1,0,1
-3000,0,49,14631,2,14,0,0,0,0,0
0,0,44,7704,2,12,0,1,0,0,0
2999,0,48,22230,6,9,1,1,1,0,0
37650,0,61,13893,1,12,1,1,0,0,0
97759,0,46,68085,2,14,1,1,1,0,0
599,0,46,24996,2,14,0,1,0,0,0
55500,0,37,12483,1,12,0,1,0,0,0
47280,0,55,36198,3,12,1,1,1,1,1
3000,0,38,12930,5,10,0,0,1,0,0
34798,0,55,38730,2,12,1,1,1,0,0
-4500,0,34,24000,2,17,0,0,0,0,0
1699,0,31,13320,4,12,0,1,1,0,0
4256,0,38,55377,4,12,1,1,1,0,1
0,0,35,26217,1,15,0,1,0,0,0
1500,0,49,23271,2,18,0,0,0,1,0
100,0,59,23004,4,16,0,1,1,0,0
29350,0,25,18582,2,12,1,1,0,0,0
2500,0,35,56868,2,13,0,0,1,1,1
110,0,41,22800,4,9,0,1,1,0,0
9000,0,48,61830,3,12,0,1,1,0,0
0,0,40,12597,1,12,0,1,0,0,0
2000,0,55,32340,2,14,0,0,1,0,1
-3496,0,35,50850,4,13,0,1,1,0,1
-10400,0,32,36012,8,12,0,1,1,0,0
54000,0,38,80613,4,18,1,1,1,0,1
-2500,0,26,33093,2,12,0,0,1,0,1
-2425,0,33,5868,3,15,0,0,0,0,0
-1000,0,30,17100,3,16,0,0,1,1,1
57500,0,35,81075,3,14,1,1,1,0,0
9206,0,43,81558,2,18,1,1,1,0,0
-5265,0,39,15759,2,12,0,1,0,0,0
2359,0,36,42969,4,11,0,0,1,1,0
-2650,0,45,31674,1,14,0,0,0,0,0
-450,0,64,17619,5,12,0,1,1,0,0
1800,0,41,23469,3,14,0,1,0,0,0
42400,0,57,33777,3,12,1,1,1,0,0
11000,0,57,26010,4,12,1,1,1,1,1
0,0,53,3156,1,12,0,0,0,0,0
-2800,0,28,17700,3,12,0,0,0,0,0
-928,0,47,5652,1,8,0,0,0,1,0
19242,0,44,45816,3,16,1,1,0,0,0
0,0,51,11880,5,6,0,0,1,0,0
170000,0,62,102744,3,13,1,1,1,0,1
-3490,0,42,24945,3,12,0,1,1,0,0
618,0,34,12240,1,12,0,1,0,0,0
42499,0,42,35616,1,18,1,1,0,0,0
6075,0,33,46209,4,12,1,1,1,0,1
-6050,0,37,28038,6,12,0,1,0,0,0
2899,0,47,33000,1,14,0,1,0,0,0
-7670,0,27,55365,3,14,0,0,1,0,1
500,0,27,7929,1,18,0,0,1,0,0
1400,0,33,54966,3,18,0,1,1,0,1
-1301,0,40,47184,3,12,0,1,1,1,1
-45,0,31,12666,2,15,0,0,0,0,0
750,0,30,47124,1,11,0,0,0,0,0
2725,0,25,15390,1,17,0,0,0,0,0
-4250,0,43,25131,5,15,0,0,1,0,1
25,0,28,11352,1,12,0,0,0,0,0
-994,0,28,22134,1,13,0,0,0,0,0
0,0,25,19200,1,12,0,0,0,0,0
42680,0,46,26100,3,14,1,1,0,0,0
11140,0,32,35331,1,15,0,1,0,1,0
-2480,0,32,61722,3,13,0,1,1,0,1
64,0,29,37245,4,13,0,1,1,0,1
89410,0,51,65865,2,12,1,1,1,0,1
1099,0,42,26406,5,10,0,1,1,0,0
-1550,0,34,33543,4,12,0,1,1,0,1
-1500,0,34,10371,2,12,0,0,0,0,0
65000,0,48,19500,1,18,1,0,0,0,0
-1490,0,30,34443,4,12,0,1,1,0,1
600,0,49,17874,2,12,0,1,0,0,0
-37074,0,30,44184,4,14,0,0,1,0,0
4000,0,36,39594,1,12,0,0,0,1,0
600,0,36,44805,2,13,0,0,1,0,1
5500,0,39,29265,3,10,0,1,1,1,1
59262,0,58,19245,1,12,1,1,0,1,0
-290,0,34,15600,4,13,0,0,1,0,0
-550,0,50,6060,1,12,0,1,0,0,0
4700,0,56,48690,3,12,1,1,1,1,1
-9700,0,55,34200,3,12,0,1,0,0,0
167,0,39,21435,2,12,0,1,0,0,0
170056,0,53,72108,2,12,1,1,1,0,1
-250,0,55,7134,5,10,0,1,1,0,1
-3900,0,25,14307,1,14,0,0,0,0,0
44763,0,62,40500,3,11,1,1,1,0,1
345,0,44,25758,3,11,0,1,1,0,0
3500,0,53,14760,3,12,0,1,1,0,0
-3300,0,46,27000,3,10,0,1,1,0,0
0,0,54,26316,1,12,0,1,0,0,0
8700,0,44,63255,5,17,0,1,1,1,1
1460,0,54,7440,1,8,0,1,0,1,0
-1080,0,36,17544,1,12,0,0,0,0,0
-2750,0,29,19797,2,13,0,0,1,0,1
81500,0,61,129996,2,16,1,1,1,0,0
-1980,0,28,18525,5,12,0,1,1,0,0
-7600,0,36,13824,1,12,0,0,0,0,0
-1200,0,27,28740,1,18,0,0,0,0,0
-1000,0,44,25500,5,12,0,0,1,0,1
119200,0,60,52767,3,18,1,1,1,0,1
153,0,37,20100,1,12,0,0,0,0,0
0,0,25,1560,1,11,0,1,0,0,0
41000,0,40,110160,3,16,1,1,1,1,1
20,0,30,10803,1,11,0,0,0,1,0
3300,0,34,26991,4,13,1,1,1,0,1
4999,0,44,42300,1,13,0,1,0,1,0
300,0,60,7116,1,8,0,0,0,0,0
0,0,46,14040,2,12,0,0,0,1,0
18899,0,35,21702,2,15,0,0,0,1,0
-7800,0,34,38520,2,14,0,1,1,0,0
13900,0,47,47496,3,13,1,1,1,1,1
-5900,0,40,40800,1,18,0,1,0,1,0
5500,0,50,33750,2,12,0,1,1,1,1
-3422,0,29,23127,2,12,0,1,1,1,1
-2060,0,30,17700,1,12,0,0,0,0,0
-19173,0,31,24000,1,12,0,1,0,0,0
0,0,40,28332,2,12,0,0,0,0,0
58386,0,48,30438,3,1,1,0,1,0,0
172600,0,39,49200,1,18,1,1,0,0,0
-1300,0,40,38205,6,13,0,1,1,0,1
-4390,0,27,40830,3,14,0,1,1,0,1
23944,0,32,38376,3,17,1,1,1,0,1
4100,0,49,17631,3,12,0,1,0,0,0
-6159,0,25,630,2,15,0,0,0,0,0
17748,0,41,30927,3,9,1,1,1,0,0
7499,0,63,24708,2,11,1,1,1,0,1
999,0,59,33084,2,12,0,1,1,0,0
3500,0,43,64050,5,15,0,1,1,0,0
-65,0,26,11232,2,15,0,0,0,0,0
12500,0,32,23100,1,16,1,0,0,0,0
-2500,0,56,40710,1,12,1,1,0,0,0
4000,0,33,31200,5,16,0,1,1,0,0
3900,0,55,12600,3,8,0,1,0,0,0
-1804,0,27,23400,3,5,0,0,1,0,1
12500,0,44,21234,1,15,1,1,0,1,0
-14750,0,33,46239,3,18,0,1,1,0,1
999,0,37,22500,1,12,0,0,0,0,0
-11660,0,61,21876,2,12,0,1,1,1,0
0,0,50,13326,2,6,0,1,1,0,1
2237,0,45,37677,3,15,0,1,0,0,0
4499,0,51,40011,2,12,0,0,1,0,0
18300,0,40,32457,1,17,1,1,0,1,0
-712,0,30,9009,4,6,0,0,1,0,0
7234,0,54,98784,3,12,0,1,1,0,1
15100,0,52,26910,1,18,1,0,1,0,0
10000,0,39,32856,4,18,0,1,1,0,0
237950,0,59,25185,1,14,1,1,0,0,0
46669,0,34,86760,4,13,1,0,1,0,0
8616,0,35,18633,2,12,1,0,0,0,0
98,0,37,39468,3,12,0,1,1,0,1
-2602,0,32,52602,4,16,0,1,1,1,1
600,0,26,25737,4,10,1,1,1,0,1
-3000,0,46,62250,2,17,0,1,0,1,0
1150,0,26,37833,3,14,0,0,1,1,1
699,0,42,64176,4,12,0,1,1,0,1
-14350,0,30,27555,1,18,0,0,0,1,0
5968,0,42,55791,4,15,0,1,1,0,1
-4900,0,39,30780,4,12,0,1,0,0,0
-5190,0,45,47178,4,14,0,1,1,0,1
-3650,0,50,12240,2,12,0,0,0,0,0
38200,0,39,109392,5,18,0,1,1,1,1
144500,0,53,104235,2,12,1,1,1,0,1
-47500,0,42,63207,5,12,0,1,1,0,1
1000,0,41,70905,6,14,0,1,1,1,1
24019,0,50,7980,4,16,0,1,1,1,0
6000,0,28,29880,3,12,0,1,1,0,1
-4800,0,47,16818,8,14,0,1,0,0,0
15037,0,64,42864,2,12,1,1,1,0,0
4150,0,47,17010,3,10,0,1,1,0,0
500,0,29,19644,4,12,0,0,0,0,0
-95,0,34,13509,7,3,0,1,1,0,0
-11650,0,33,59172,5,13,1,1,1,1,1
28000,0,41,31254,1,18,0,1,0,1,0
1150,0,31,45420,1,16,0,0,0,1,0
-2400,0,49,19800,1,16,0,1,0,1,0
-10000,0,46,71988,1,18,1,0,1,1,0
-8827,0,32,13242,3,12,0,1,1,0,1
0,0,38,24795,3,14,0,1,1,0,0
10000,0,36,38100,1,16,1,0,0,0,0
800,0,52,26118,3,11,0,1,1,0,1
-3300,0,36,8622,1,16,0,0,0,0,0
-2101,0,32,19638,4,9,0,0,0,0,0
9499,0,29,52200,2,16,0,0,1,0,1
300,0,27,32040,4,12,0,0,1,0,1
-1350,0,27,25200,1,13,0,0,0,0,0
-500,0,48,34074,5,8,0,1,1,0,0
0,0,39,10800,2,12,0,0,0,0,0
-1552,0,54,19371,3,12,0,0,1,1,0
12650,0,32,24624,4,14,1,1,1,0,0
275,0,26,28035,3,12,0,0,0,0,0
299,0,36,12243,2,12,0,0,0,0,0
-1840,0,33,44388,5,12,0,1,1,0,0
0,0,31,9150,2,12,0,0,0,0,0
0,0,40,69120,7,14,0,0,1,0,1
2700,0,44,32460,2,14,0,1,1,1,0
31000,0,59,13170,1,12,1,1,0,1,0
91999,0,40,60360,3,18,1,1,1,0,0
9217,0,50,91704,3,16,0,0,1,0,1
140,0,46,23391,2,12,1,0,1,0,0
74000,0,48,151572,3,18,1,1,1,1,1
-2650,0,36,15639,7,12,0,0,1,0,0
-1235,0,43,36510,7,15,0,1,1,0,1
0,0,48,26604,3,12,0,1,1,0,1
17200,0,56,20310,2,12,0,0,0,0,0
-3248,0,27,25995,5,12,0,0,1,0,1
-5300,0,39,52416,6,12,0,1,1,0,1
24993,0,37,41358,5,16,1,1,1,0,0
13,0,39,17424,6,9,0,1,1,1,1
86399,0,50,18981,2,18,1,1,0,1,0
0,0,35,28647,3,14,0,0,0,0,0
-9505,0,33,54288,4,12,0,1,1,0,1
95,0,26,6663,4,12,0,0,0,0,0
29100,0,35,23904,3,12,0,0,1,0,1
-611,0,26,50400,3,16,0,0,1,0,0
700,0,64,15366,1,11,0,1,0,0,0
14851,0,27,55683,2,17,0,0,1,0,0
100,0,37,10710,1,10,0,0,0,0,0
-1700,0,30,25917,3,12,0,0,0,0,0
-450,0,25,34794,3,12,0,1,1,1,1
-100,0,33,20250,1,12,0,0,0,0,0
40260,0,31,2541,3,12,1,1,1,0,1
850,0,36,26400,2,13,0,0,0,0,0
-11400,0,40,24615,4,12,0,1,1,0,0
-8550,0,30,10560,5,12,0,1,1,0,0
88000,0,40,121404,3,14,0,0,1,0,1
0,0,32,12720,3,8,0,0,1,0,0
2724,0,51,34302,2,18,1,0,0,0,0
-4100,0,39,43089,4,18,0,1,1,1,1
500,0,34,12168,1,12,0,0,0,0,0
5200,0,28,38058,1,12,0,1,0,1,0
-14500,0,35,70290,4,12,0,1,1,0,0
2000,0,58,49290,6,16,0,1,1,1,0
10700,0,52,32511,2,12,1,1,1,0,0
100,0,52,4890,1,10,0,1,0,0,0
-120,0,27,10725,5,12,0,0,1,0,0
26800,0,41,23562,1,17,0,0,0,0,0
-600,0,56,15480,4,10,0,0,0,0,0
0,0,30,15966,1,12,0,0,0,1,0
171450,0,41,51510,4,16,1,1,1,0,0
-9200,0,40,39954,3,16,0,0,1,0,1
200,0,42,30600,4,11,0,1,1,0,0
-4500,0,59,40290,2,13,0,0,1,0,1
0,0,58,14247,4,14,0,0,1,0,0
39499,0,63,12294,2,16,1,1,1,0,0
199,0,48,20418,2,8,0,0,1,0,1
-3730,0,27,19380,3,16,0,1,0,0,0
2000,0,38,12300,7,7,0,0,1,0,0
200,0,36,35997,4,16,0,1,1,0,1
1700,0,47,16260,2,10,0,1,0,0,0
0,0,33,18621,1,12,0,1,0,0,0
0,0,49,13950,6,13,0,0,0,0,0
24000,0,43,104778,3,12,1,1,1,1,1
-10275,0,30,57000,2,14,0,1,1,0,1
-1950,0,51,32526,3,12,0,1,1,1,1
13209,0,46,73785,4,12,1,1,1,1,1
-4800,0,54,12048,2,14,0,1,0,1,0
-2780,0,38,19212,1,17,0,0,0,1,0
-5400,0,40,21975,1,13,0,0,0,1,0
126150,0,50,49830,1,8,1,1,0,0,0
2823,0,40,41568,2,12,0,1,1,0,1
100,0,40,16848,4,8,0,0,1,0,0
-6950,0,25,27606,3,14,0,0,1,0,0
249,0,42,40035,7,12,0,0,1,0,1
3900,0,28,42801,2,13,0,1,1,0,1
0,0,37,18240,3,10,0,0,0,0,0
28420,0,51,14574,1,12,0,1,0,0,0
2600,0,28,29160,1,12,0,0,0,0,0
5000,0,35,17472,3,12,0,0,1,0,0
5150,0,25,24534,3,14,0,0,1,0,0
20,0,34,12000,5,12,0,0,0,0,0
-300,0,49,18975,2,12,0,1,0,1,0
16800,0,55,28893,4,13,0,0,1,0,1
-600,0,45,18600,6,2,0,1,1,0,0
0,0,41,41040,1,14,0,0,0,0,0
97000,0,61,37980,2,13,1,1,0,0,0
551100,0,45,76938,4,17,1,1,1,0,1
899,0,35,42540,5,16,0,0,1,0,0
42632,0,62,44403,2,10,0,1,1,0,0
-900,0,29,30606,2,12,0,1,1,0,1
23699,0,31,43116,1,14,0,1,0,0,0
-959,0,31,20418,4,12,0,0,1,0,0
-2701,0,38,17946,1,12,0,0,0,0,0
130812,0,59,45519,2,12,1,1,1,0,1
450,0,30,32430,4,12,0,1,1,0,0
500,0,28,24258,3,13,0,1,1,0,1
9055,0,39,34908,3,12,1,0,1,0,1
-2700,0,28,510,1,16,0,0,0,0,0
-1120,0,30,18378,4,12,0,0,1,0,0
-5400,0,44,63627,2,18,0,1,1,0,1
3200,0,46,36930,1,13,0,1,0,1,0
-1025,0,46,85065,4,12,0,1,1,0,1
0,0,27,14655,3,12,0,0,0,0,0
8499,0,34,35118,7,15,1,1,1,0,0
700,0,27,28845,2,12,0,0,0,0,0
4200,0,28,11616,1,11,0,0,0,0,0
13000,0,41,15480,4,7,0,1,1,0,1
4415,0,41,26610,4,16,0,0,1,0,0
0,0,29,11721,3,12,0,0,0,0,0
-3400,0,44,24174,1,14,0,0,0,1,0
-7495,0,42,16326,4,15,0,1,1,1,1
17900,0,35,51300,5,15,1,1,1,0,0
800,0,52,46800,4,13,0,0,1,0,1
1500,0,49,16284,1,10,0,0,0,0,0
11535,0,64,26733,2,13,0,0,1,0,0
8220,0,58,27264,3,12,0,0,1,0,1
-250,0,28,21639,2,13,0,1,0,0,0
0,0,54,27240,5,16,0,0,0,1,0
-6500,0,44,19560,1,17,0,0,0,0,0
2499,0,45,39207,3,15,0,1,0,1,0
-5500,0,28,27546,1,16,0,0,0,0,0
-400,0,30,8400,2,12,0,0,0,0,0
-5400,0,38,56115,2,12,0,1,1,0,1
4010,0,37,30438,3,10,1,1,1,0,0
345603,0,52,110952,5,12,1,1,1,0,1
3900,0,25,18846,1,18,0,0,0,0,0
24320,0,31,42336,5,14,0,0,1,0,1
5900,0,31,27906,3,16,1,1,1,0,0
500,0,46,36120,1,14,1,1,0,0,0
-3900,0,37,13839,1,16,0,1,0,0,0
-775,0,36,7317,1,18,0,0,1,0,0
-8700,0,45,61830,3,13,0,1,1,0,1
104766,0,62,45432,3,12,1,1,1,0,0
7600,0,58,33219,4,12,0,1,1,0,0
3000,0,32,13140,2,12,0,0,0,0,0
645,0,43,12240,3,12,0,0,0,1,0
2085,0,46,33408,1,15,0,1,0,1,0
4245,0,36,29160,3,17,0,1,0,1,0
6399,0,39,91980,3,13,1,1,1,0,1
400,0,33,25326,4,10,0,0,1,0,0
-1600,0,37,19446,4,11,0,1,1,0,1
3484,0,38,25290,5,14,0,1,1,0,0
-4456,0,37,30942,3,18,0,1,0,0,0
0,0,30,20400,3,13,0,0,0,0,0
-15001,0,33,31236,6,12,0,1,1,0,1
-500,0,45,9456,1,14,0,1,0,0,0
5000,0,36,48300,4,13,0,1,1,0,0
400,0,44,15135,5,12,0,0,1,0,1
-6000,0,38,31020,4,10,0,1,1,0,1
599,0,60,38949,2,12,0,1,1,0,0
0,0,60,12792,1,9,0,1,0,0,0
2600,0,25,4944,1,18,0,0,0,0,0
499,0,30,20430,1,13,0,0,0,0,0
-2400,0,41,30240,1,14,0,1,0,0,0
-2100,0,57,32592,4,13,0,1,1,0,1
73499,0,44,55344,4,15,0,1,1,0,0
55000,0,63,55500,2,15,1,1,1,0,0
0,0,28,22833,3,12,0,0,0,0,0
0,0,38,41496,1,12,0,1,0,0,0
68,0,28,7779,1,13,0,0,0,0,0
5741,0,29,44670,4,14,0,0,1,0,0
310,0,38,5133,1,15,0,0,1,0,0
-655,0,33,25356,4,1,0,1,1,1,1
0,0,37,7563,5,12,0,0,1,0,1
-29001,0,61,49002,5,12,0,1,1,0,1
-500,0,34,13320,4,10,0,1,1,0,1
432,0,43,14829,3,12,0,1,0,0,0
-995,0,29,15555,2,9,0,0,0,0,0
-3000,0,51,8730,2,12,0,1,1,0,0
-3975,0,46,25332,2,12,0,1,0,0,0
0,0,50,17688,3,9,0,1,1,0,0
-19425,0,34,29430,2,16,0,0,0,0,0
-12188,0,34,39303,1,16,0,0,0,0,0
0,0,58,8607,2,10,0,0,0,0,0
2728,0,25,19458,2,12,0,0,1,0,0
4500,0,59,7740,2,7,0,1,1,0,0
0,0,55,4590,4,10,0,0,0,0,0
3100,0,60,17124,2,12,0,0,0,0,0
62000,0,59,36696,1,14,1,0,0,1,0
3300,0,37,52821,5,16,1,1,1,0,0
-8801,0,57,24612,3,10,0,1,1,0,0
-300,0,58,19986,3,11,0,1,1,0,0
8675,0,44,55230,3,16,1,1,1,1,1
54253,0,52,50544,2,18,1,1,0,1,0
317,0,30,12633,4,15,0,0,0,0,0
-1600,0,27,16530,3,10,0,0,0,0,0
0,0,28,21600,2,15,0,0,0,0,0
300,0,45,15840,2,11,0,1,1,0,1
1200,0,50,31296,3,12,0,1,1,0,0
448,0,30,15300,1,12,0,0,0,1,0
-1200,0,41,27375,4,12,0,1,1,0,1
0,0,62,9690,1,8,0,1,0,0,0
-1910,0,42,12240,4,12,0,1,0,0,0
5,0,35,12963,1,12,0,1,0,0,0
999,0,35,19260,4,12,0,1,1,0,0
0,0,46,5589,2,12,0,0,0,0,0
-1504,0,41,9345,1,16,1,1,0,1,0
290,0,45,63300,2,12,1,0,1,0,1
0,0,46,11640,3,8,0,0,0,1,0
825,0,43,14172,4,12,0,1,0,1,0
-16000,0,41,240,1,12,0,0,0,0,0
0,0,34,11850,3,12,0,0,1,0,1
-1688,0,55,9888,1,8,0,1,0,0,0
23027,0,37,30507,3,12,1,1,1,0,1
-2883,0,38,9759,7,5,0,1,1,0,0
-950,0,39,58650,6,16,0,1,1,0,1
16749,0,51,35031,1,12,1,1,0,1,0
-2850,0,39,15720,4,13,0,0,0,0,0
600,0,27,15444,7,12,0,0,1,0,0
122800,0,45,33240,4,17,0,1,1,0,0
13099,0,45,72075,1,18,1,1,0,0,0
10571,0,40,63225,6,12,1,1,1,0,0
19200,0,51,30516,3,12,0,1,1,0,0
13100,0,39,30825,1,15,1,1,0,0,0
0,0,43,12828,5,11,0,1,0,0,0
500,0,32,25338,5,13,0,0,1,0,1
343,0,38,31938,4,12,0,1,1,0,0
-3151,0,43,17880,3,12,0,1,0,0,0
25850,0,42,63858,3,17,1,1,1,1,1
-2670,0,36,21525,1,13,1,1,0,0,0
-1501,0,61,14466,2,9,0,1,1,0,0
-635,0,29,36213,6,9,0,0,1,0,1
-1400,0,48,19200,5,16,0,0,0,0,0
46000,0,39,26700,4,13,0,1,1,0,0
24350,0,29,68439,3,16,0,0,1,0,1
550,0,48,20970,4,10,0,0,0,0,0
17000,0,49,23100,1,18,0,1,0,0,0
3200,0,48,31830,1,14,0,1,0,0,0
32299,0,48,49263,4,12,0,1,1,0,0
10700,0,31,47154,3,16,0,1,1,0,0
0,0,53,8700,3,12,0,1,0,0,0
0,0,61,40770,2,12,0,0,1,0,1
3000,0,42,50937,5,14,0,1,1,0,1
18460,0,46,49431,4,12,1,1,1,0,1
97000,0,59,49701,1,12,1,0,0,0,0
3399,0,43,17706,3,16,0,0,0,0,0
-181,0,37,15156,4,12,0,0,0,0,0
200,0,56,12036,3,10,0,1,0,0,0
4,0,32,4668,5,12,0,0,1,0,0
-31845,0,41,80439,2,12,0,0,1,0,1
0,0,26,10710,1,12,0,0,0,0,0
-800,0,48,9180,2,12,0,1,0,0,0
0,0,53,18696,6,11,0,1,0,0,0
0,0,45,11766,5,7,0,1,1,0,0
0,0,37,15771,1,14,0,0,1,0,0
3795,0,27,22047,1,14,1,0,0,0,0
100,0,63,16536,3,9,0,1,1,0,0
13399,0,28,5412,1,12,0,0,0,0,0
130,0,52,43212,1,18,1,1,0,1,0
54350,0,43,58569,2,16,1,0,1,0,1
0,0,29,30633,2,12,0,0,0,0,0
0,0,42,9948,5,3,0,0,0,0,0
-1925,0,57,14232,1,9,0,1,0,0,0
40,0,54,15594,4,15,0,1,0,0,0
-2996,0,33,11376,3,12,0,1,0,0,0
53100,0,63,27885,3,12,1,1,1,0,0
7799,0,57,12516,4,14,0,1,1,0,1
86500,0,35,102171,4,18,1,1,1,1,0
-28430,0,29,52047,2,1,0,1,1,1,1
50,0,36,13821,2,14,0,1,0,0,0
28300,0,41,52182,4,16,1,1,1,0,0
7049,0,30,36693,4,12,0,1,1,0,1
-200,0,31,20436,4,12,0,0,1,0,0
-1149,0,37,22680,4,14,0,1,1,0,0
0,0,27,20100,3,1,0,0,0,0,0
-14995,0,52,23307,3,12,0,1,1,0,1
975,0,42,6639,1,12,1,1,0,0,0
3203,0,48,25662,2,12,0,1,1,0,0
200,0,34,8988,6,14,0,1,0,0,0
52500,0,55,34320,3,12,1,1,1,0,1
1324445,0,59,242124,2,12,1,1,1,0,0
-829,0,25,18447,4,12,0,1,1,1,1
-2000,0,51,6240,3,10,0,0,0,0,0
1000,0,36,19791,1,11,0,0,0,1,0
-6450,0,34,18744,6,12,0,1,1,0,0
72999,0,55,55500,3,16,0,1,1,0,0
6,0,40,22800,5,11,0,1,1,0,1
14500,0,29,14850,2,12,0,1,0,0,0
9875,0,47,27006,2,14,1,1,0,0,0
-2500,0,57,21840,3,14,0,1,0,0,0
1700,0,41,12504,4,12,0,0,0,0,0
-523,0,31,15300,4,12,0,1,0,1,0
-790,0,42,14640,1,13,0,0,0,0,0
-2300,0,31,37524,7,12,0,1,1,0,0
0,0,36,17928,3,14,0,0,0,0,0
10010,0,28,25800,1,16,0,0,0,0,0
1000,0,58,22302,2,12,0,0,1,0,1
9606,0,27,40584,1,16,1,0,0,1,0
7700,0,52,73110,2,16,1,1,1,1,1
55000,0,55,23640,2,11,1,1,1,0,1
150,0,38,35805,4,15,0,0,0,0,0
-11950,0,43,25371,1,12,0,1,0,0,0
3000,0,27,52860,1,12,0,0,0,0,0
600,0,42,10428,3,12,0,1,0,0,0
299,0,47,10098,2,12,0,0,0,0,0
110400,0,59,46500,3,12,1,1,1,0,0
-14901,0,30,19644,2,12,0,0,0,1,0
3000,0,26,70443,2,16,1,0,1,0,1
-932,0,33,58149,3,12,0,0,1,0,1
50,0,29,54060,3,14,0,0,1,1,1
-3000,0,32,40800,1,12,0,0,0,0,0
20,0,40,19044,4,12,0,0,0,1,0
-600,0,29,7788,3,12,0,0,0,0,0
300,0,42,36468,5,15,0,1,0,1,0
144399,0,55,32115,2,12,1,1,0,0,0
0,0,35,12420,2,12,0,0,0,1,0
43200,0,42,53100,6,17,1,1,1,0,0
-2200,0,32,36150,4,12,0,1,1,0,1
-2800,0,48,6000,1,14,0,0,0,0,0
500,0,32,24060,4,12,0,0,1,0,0
3000,0,26,39660,2,18,0,1,1,0,1
2150,0,48,31905,2,12,1,1,1,0,0
200,0,32,15216,10,3,0,0,1,0,0
47500,0,48,27000,5,16,0,1,1,0,0
28949,0,45,23028,2,16,0,1,0,0,0
2899,0,52,35340,2,11,0,1,1,0,1
202747,0,36,48573,3,18,1,1,1,0,0
50192,0,63,65457,1,18,1,1,0,1,0
-500,0,26,25815,1,16,0,0,0,0,0
-14,0,35,16896,3,12,0,0,0,0,0
5098,0,63,15993,2,12,1,1,1,0,0
1500,0,31,44868,4,12,0,0,1,0,1
499,0,26,18030,1,14,0,0,0,0,0
-8900,0,61,26982,1,13,0,0,0,1,0
450,0,35,48615,4,12,0,0,1,1,1
22300,0,38,47043,5,16,0,1,1,1,1
-5901,0,28,39045,2,12,0,0,1,0,1
-2900,0,33,24606,2,12,0,1,1,1,1
-6920,0,37,20403,1,6,0,0,0,0,0
0,0,60,0,1,7,0,0,0,0,0
-3420,0,31,7293,1,12,0,0,0,0,0
4000,0,49,48168,1,12,0,1,0,1,0
-3200,0,43,25056,4,13,0,1,1,0,0
11999,0,35,31200,1,12,1,1,0,0,0
-3850,0,48,30402,4,12,0,1,1,0,1
7999,0,47,74970,4,12,0,1,1,1,1
-3075,0,26,21456,1,13,0,0,0,0,0
1000,0,35,21450,5,12,0,1,1,0,0
900,0,28,20916,1,12,0,0,0,0,0
37998,0,60,81618,3,12,0,1,1,0,1
990,0,45,14427,3,14,1,1,1,1,0
1020,0,48,32595,4,11,0,1,1,0,0
0,0,40,9690,5,5,0,1,1,0,0
-300,0,51,11094,3,12,0,1,1,0,0
114900,0,63,29013,2,12,1,1,1,0,0
45500,0,59,21921,2,11,0,1,1,0,0
0,0,25,17280,4,6,0,0,1,0,0
0,0,25,11652,3,12,0,0,0,0,0
0,0,63,42300,1,14,0,1,0,0,0
3100,0,32,15009,4,16,0,0,1,0,0
-4700,0,25,21150,1,18,0,0,0,0,0
249,0,55,15135,1,14,0,0,0,0,0
0,0,38,92253,3,18,1,0,0,1,0
82949,0,63,61245,3,12,1,1,1,0,0
7997,0,39,62610,3,18,1,1,1,0,1
0,0,39,17412,3,12,0,0,0,0,0
-3000,0,37,19236,1,14,0,0,0,1,0
866,0,26,26388,4,13,0,0,1,1,1
-2600,0,39,16341,2,12,0,1,0,0,0
820,0,32,40215,2,14,0,0,1,0,1
-20001,0,43,65973,6,12,0,1,1,0,1
-3073,0,26,43275,2,13,0,1,1,0,1
4498,0,32,28599,1,12,0,1,0,0,0
26530,0,54,28329,2,16,1,1,0,0,0
75000,0,47,25533,2,11,0,0,0,1,0
0,0,51,10509,2,8,0,0,1,0,0
-1701,0,54,22074,2,12,0,1,0,0,0
-7700,0,37,56346,4,14,0,1,1,0,1
2000,0,29,17970,3,12,0,1,1,0,0
2699,0,39,35178,5,14,1,1,1,0,0
14910,0,39,15300,6,16,1,0,1,0,0
20399,0,35,50424,4,13,1,1,1,0,1
40,0,44,17850,1,12,0,1,0,0,0
52615,0,31,34818,4,17,1,1,1,0,0
93800,0,54,75876,2,14,1,1,1,0,1
22499,0,60,39288,2,10,1,1,1,0,0
-1691,0,63,10146,2,12,0,1,1,0,0
-1500,0,40,86781,2,16,0,1,1,0,1
-1755,0,30,21690,5,12,0,1,1,0,1
-750,0,39,38454,3,12,0,0,1,1,1
-1150,0,27,8814,2,12,0,0,0,0,0
7000,0,28,38466,2,16,0,1,1,0,0
6000,0,43,83886,5,14,1,1,1,0,1
-310,0,39,16140,5,12,0,0,1,0,0
111,0,30,13440,3,16,0,1,0,0,0
-11000,0,28,31824,5,12,0,1,1,0,1
36,0,32,14997,12,12,0,0,1,0,0
7926,0,29,45687,2,16,1,0,1,0,1
-1900,0,55,29097,2,12,0,1,1,0,1
-22065,0,48,26952,6,13,0,1,1,0,0
0,0,32,37593,4,16,0,0,1,1,1
